"January 24th, 2022","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"19th","553","88","Karandeep Karandeep","519-694-0256","London","Alice","Queen, ","","1","0","117 Glenroy Crescent, London, ON N5Z 4H8, Canada","330","","Done","","18-11-2021","327","Mr.greaser@gmail.com"
"19th","554","87","Mrityunjay Mishra","437-855-7606","Brampton","Orthopedic Classic","King, ","","1","0","100 Dufay Rd #91, Brampton, ON L7A 0B5, Canada","502","","Pending","","31-12-1969","449","jai007.2021@gmail.com"
"19th","555","86","Selven Pillai","519-722-2338","Saint Clements","Emperor Dream","King, ","","1","0","4 Rhine Meadow Rd, St. Clements, ON N0B 2M0, Canada","700","","Canceled","","18-11-2021","849","selven.pillai@gmail.com"
"19th","556","85","Oluwatoyin Oni","647-507-0233","Kitchener","Beachrest","Queen, ","","1","0","100 Old Carriage Dr, Kitchener, ON N2P 1Z3, Canada","399","","Hold","","27-11-2021","299","Toadell141@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"19th","557","84","Rowan czaja","705-308-0022","Brampton","Dream Classic","Queen, ","","1","0","65 Mancroft Crescent, Brampton, ON L6S 2V2, Canada","400","","Canceled","","17-11-2021","439","overlordviper001@gmail.com"
"November 18th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"18th","558","83","Suwon Suwon","647-409-3270","Toronto","Spine Comfort Firm","Queen, ","","1","0","16 Yonge St, Toronto, ON M5E 2A1, Canada","550","","Pending","","20-11-2021","599","swlee910@gmail.com"
"18th","559","82","Jongwanlee Jongwanlee","647-269-0383","Toronto","Spine Comfort Firm","Queen, ","","1","0","5229 Dundas St W, Etobicoke, ON M9B 6L9, Canada","550","","Pending","","19-11-2021","599","ljwjeff@gmail.com"
"18th","560","81","Jagjot Singh","226-998-1313","London","Bamboo Foam (new Anna Plus)","Double, ","","1","0","31 Monsarrat Crescent, London, ON N5Y 4Y7, Canada","299","","Done","","19-11-2021","299","Jagjotsinghdhaliwal@gmail.com"
"18th","561","80","Adeniyi Owolabi","226-600-6242","Kitchener","Dream Classic","Double, ","","1","0","90 Mooregate Crescent #10, Kitchener, ON N2M 2E9, Canada","399","","Done","","19-11-2021","399","nykares1@gmail.com"
"18th","562","79","Jomole Sajimon","226-224-2609","London","Beachrest","Double, ","","1","0","1822 Reilly Walk, London, ON N5X 0C8, Canada","249","","Canceled","","19-11-2021","269","jomole.sajimon@yahoo.ca"
"18th","563","78","Mohammad Khalid","437-237-6820","Toronto","Bamboo Foam (new Anna Plus)","King, ","","1","0","90 Ling Rd, Scarborough, ON M1E 4Y3, Canada","420","","Done","","18-11-2021","499","xyz123@gmail.com"
"18th","564","77","Suprina Anagor","289-889-1637","Brampton","Spring Free","Queen, ","","1","480","195 Kennedy Rd S, Brampton, ON L6W 3H2, Canada","500","","Done","","17-11-2021","439","abcdefghi@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"November 17th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"17th","565","76","Gee Gee","365-228-3684","Brampton","Dream Classic","Queen, ","","1","0","60 donomore drive, Brampton L7A 0S6","520","","Done","","18-11-2021","439","marsworld89@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"17th","566","75","Manjit Sanghera","647-507-7675","Scarbrough","Beachrest","Queen, ","","1","0","210a dean park road Scarborough M1B 5Y1","250","","Done","","18-11-2021","299","mrtoronto@gmail.com"
"17th","567","74","tangi tumba","437-833-1013","Toronto","Beachrest","Double, ","","1","0","18 young st unit 3811 toronto M5B 1W8","220","","Done","","18-11-2021","269","francinejerome@icloud.com"
"17th","568","73","Sidharth Sidharth","416-843-4991","Mississauga","Dream Classic","Queen, ","","1","0","811 Othello Ct, Mississauga, ON L5W 1H2, Canada","400","","Pending","","04-12-2021","439","sidharth031@gmail.com"
"17th","569","72","Jay Jay","647-522-7260","Orangville","Dream Classic","Queen, ","","1","0","113 joshua rd orangville L9W 4W2","400","","Pending","","01-12-2021","439","jaikees012@gmail.com"
"17th","570","71","Nisar Nisar","365-778-1481","Brampton","Alice +","Queen, ","","1","360","95 Tiller Trail, Brampton L6X4S7","400","","Done","","17-11-2021","399","abc123@gmail.com"
"17th","571","70","Jennifer Jennifer","647-227-2936","Toronto","True North 14 Inch","King, ","","1","450","270 Palmdale Dr, Scarborough, ON M1T 3N8, Canada","950","","Pending","","01-12-2021","969","jennyp90@hotmail.com"
"17th","572","69","Jatin mariya","437-990-0638","Toronto","Beachrest","Single, ","","2","0","34 Mafeking Crescent, Scarborough, ON M1G 2W8, Canada","320","","Done","","18-11-2021","189","sijoaniyadan@gmial.com"
"17th","573","68","Alexis Gunn","226-450-4666","Brantford","Bamboo Foam (new Anna Plus)","Double, ","","1","0","246 1/2 murray street brantford on","299","","Pending","","01-12-2021","299","alexigunn25@outlook.com"
"17th","574","67","Mady Sanderson","519-697-6829","London","10 Inch Boxspring (without Mattress)","Queen, ","","1","0","210 Grand Ave, London, ON N6C 1M7, Canada","170","","Canceled","","18-11-2021","160","madysanderson@hotmail.com"
"17th","575","66","Ana Contreras","416-575-3002","Toronto","Bamboo Foam (new Anna Plus)","Double, ","","1","0","295 Dufferin St. #816 Toronto ON M6K3G2","389","","Canceled","","19-11-2021","249","nelsoncookchef@gmail.com"
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"17th","576","65","Ana Contreras","416-575-3002","Toronto","Bamboo Foam (new Anna Plus)","Double, ","","1","0","295 Dufferin St. #816 Toronto ON M6K3G2","389","","Done","","19-11-2021","249","nelsoncookchef@gmail.com"
"","","","","","","Boxspring (with Mattress)","Double, ","","1","","","","","","","","100",""
"17th","577","64","Jerry Lee","647-835-5989","Mississauga","Studio","Queen, ","","1","0","33 Elm Dr, Mississauga, ON L5B 4M1, Canada","350","","Hold","","17-11-2021","350","Jerryleeuwo@gmail.com"
"17th","578","63","Gurjeet Singh","647-865-2400","Brampton","Studio","Queen, ","","1","0","12 Valleypark Crescent, Brampton, ON L7A 1X8, Canada","350","","Done","","17-11-2021","350","Singhgurjeet2425@gmail.com"
"17th","579","62","Hemant Sehgal","647-278-4710","Brampton","Spring Free","Queen, ","","1","0","81 Dorset Dr, Brampton, ON L6T 2Y8, Canada","500","","Done","","17-11-2021","439","abcdefg@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"17th","580","61","Dilpreet Gill","437-992-0909","Oshawa","Beachrest","Single, ","","1","0","1068 Schooling Dr, Oshawa, ON L1K 0N9, Canada","169","","Done","","17-11-2021","169","ds717542@gmail.com"
"November 16th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"16th","581","60","Navjot singh Dhillon","647-707-9479","London","Beachrest","King, ","","1","0","4419 Lismer Ln, London, ON N6L 0E1, Canada","960","","Canceled","","19-11-2021","379","jotdhillon07@gmail.com"
"","","","","","","Spring Free","King, ","","1","","","","","","","","649",""
"16th","582","59","Roshni Iguidez","226-235-9688","London","Beachrest","Queen, ","","1","0","93 High St, London, ON N6C 4J8, Canada","399","","Done","","19-11-2021","279","roshniiguidez@gmail.com"
"","","","","","","Boxspring (with Mattress)","Queen, ","","1","","","","","","","","120",""
"16th","583","58","Jayesh Nuzhinhippurath","416-464-3494","Milton","Spring Free","Queen, ","","1","0","1169 Duignan Cres, Milton, ON L9T 7K6, Canada","400","","Done","","16-11-2021","439","jayz555@gmail.com"
"16th","584","57","Prinkledeep Singh","639-317-6868","Etobicoke","Alice +","Queen, ","","1","0","8 Leighton court Etobicoke ON M9V3S2","410","","Done","","17-11-2021","399","mannprinkle@yahoo.com"
"16th","585","56","Nazeer Deen","416-876-7879","Pickering","Spring Free","Queen, ","","2","0","1012 Pelican Trail, Pickering, ON L1X 2R2, Canada","1130","","Done","","18-11-2021","439","nazeerdeen1@hotmail.com"
"","","","","","","Spring Free","Single, ","","1","","","","","","","","359",""
"16th","586","55","Mehak Sandhu","437-972-3954","Brampton","Beachrest","Queen, ","","1","0","62 Action Dr, Brampton, ON L7A 4J2, Canada","250","","Pending","","16-11-2021","279","Mehaksandhusrs@gmail.com"
"16th","587","54","Vishal Singhal","226-868-3836","Waterloo","Posture Care","Single, ","","1","0","90 Marshall St #7, Waterloo, ON N2J 2T4, Canada","220","","Done","","16-11-2021","259","iamcodie@gmail.com"
"November 15th, 2021","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"Date","No.","Order No.","Customer Name","PH#","City","Product","Size","Mattress Box","Mattress","Amt on","Address","Total","Customer Notes","Status","Extra info","Delivery Date","Bifercated Prices","Email ID"
"15th","588","53","Huu Tung Son Vu Andrew","647-581-7100","Toronto","Beachrest","Queen, ","","1","0","284 Cocksfield Ave, North York, ON M3H 3T9, Canada","279","","Pending","","30-11-2021","279","tungson1107@gmail.com"
